date,nav,scheme_name,scheme_code
03-09-2014,21.49350,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-09-2014,21.27690,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
01-09-2014,21.19610,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
28-08-2014,20.86330,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-08-2014,20.80280,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-08-2014,20.71400,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-08-2014,20.77680,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
22-08-2014,20.79440,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
21-08-2014,20.65790,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-08-2014,20.50590,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-08-2014,20.52760,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
18-08-2014,20.36650,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
14-08-2014,20.07110,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-08-2014,19.97970,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
12-08-2014,19.93210,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-08-2014,19.79470,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
08-08-2014,19.67870,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
07-08-2014,19.97770,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
06-08-2014,20.03110,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-08-2014,20.16730,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
04-08-2014,20.01610,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
01-08-2014,19.73280,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
31-07-2014,19.92390,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-07-2014,20.06200,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
28-07-2014,20.09880,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-07-2014,20.16150,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
24-07-2014,20.34460,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
